"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"AQXP","Aquinox Pharmaceuticals, Inc.","9.2","$98.39M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/aqxp",
"AUMA","AR Capital Acquisition Corp.","9.59","$287.7M","2014","Finance","Business Services","http://www.nasdaq.com/symbol/auma",
"AUMAU","AR Capital Acquisition Corp.","9.79","n/a","2014","n/a","n/a","http://www.nasdaq.com/symbol/aumau",
"AUMAW","AR Capital Acquisition Corp.","0.24","n/a","2014","Finance","Business Services","http://www.nasdaq.com/symbol/aumaw",
"ARDM","Aradigm Corporation","7.73","$113.84M","1996","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/ardm",
"PETX","Aratana Therapeutics, Inc.","18.6","$645.52M","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/petx",
"ARCW","ARC Group Worldwide, Inc.","9.03","$136.17M","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/arcw",
"ABIO","ARCA biopharma, Inc.","0.8751","$18.51M","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/abio",
"ARCB","ArcBest Corporation","41.57","$1.08B","n/a","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/arcb",
"ACGL","Arch Capital Group Ltd.","59.11","$7.63B","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/acgl",
"ACAT","Arctic Cat Inc.","37.09","$479.77M","1990","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/acat",
"ARDX","Ardelyx, Inc.","23.5","$435.69M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ardx",
"ARNA","Arena Pharmaceuticals, Inc.","5.43","$1.2B","2000","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/arna",
"ARCC","Ares Capital Corporation","15.84","$4.98B","2004","n/a","n/a","http://www.nasdaq.com/symbol/arcc",
"AGII","Argo Group International Holdings, Ltd.","54.25","$1.39B","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/agii",
"AGIIL","Argo Group International Holdings, Ltd.","24.95","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/agiil",
"ARGS","Argos Therapeutics, Inc.","6.51","$127.96M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/args",
"ARIS","ARI Network Services, Inc.","3.565","$50.73M","1991","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/aris",
"ARIA","ARIAD Pharmaceuticals, Inc.","6.92","$1.3B","1994","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/aria",
"ARKR","Ark Restaurants Corp.","24.19","$81.77M","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/arkr",
"ARMH","ARM Holdings plc","45","$21.06B","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/armh",
"ARTX","Arotech Corporation","2.25","$55M","1994","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/artx",
"ARQL","ArQule, Inc.","1.21","$75.95M","1996","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/arql",
"ARRY","Array BioPharma Inc.","4.67","$616.27M","2000","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/arry",
"ARRS","ARRIS Group, Inc.","27.72","$4.01B","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/arrs",
"DWAT","Arrow DWA Tactical ETF","10.5484","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dwat",
"AROW","Arrow Financial Corporation","26.38","$332.58M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/arow",
"ARWR","Arrowhead Research Corporation","9.06","$495.42M","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/arwr",
"ARTNA","Artesian Resources Corporation","22.2","$197.62M","n/a","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/artna",
"ARTW","Art&#39;s-Way Manufacturing Co., Inc.","4.99","$20.2M","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/artw",
"ARUN","Aruba Networks, Inc.","17.73","$1.95B","2007","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/arun",
"ASBB","ASB Bancorp, Inc.","21","$91.95M","2011","Finance","Savings Institutions","http://www.nasdaq.com/symbol/asbb",
"ASNA","Ascena Retail Group, Inc.","11.64","$1.89B","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/asna",
"ASCMA","Ascent Capital Group, Inc.","49.42","$681M","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/ascma",
"ASTI","Ascent Solar Technologies, Inc.","0.83","$13.48M","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/asti",
"APWC","Asia Pacific Wire & Cable Corporation Limited","2.6","$35.88M","n/a","Basic Industries","Telecommunications Equipment","http://www.nasdaq.com/symbol/apwc",
"ASMI","ASM International N.V.","40.84","$2.6B","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/asmi",
"ASML","ASML Holding N.V.","102.09","$44.63B","1995","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/asml",
"AZPN","Aspen Technology, Inc.","34.36","$3.11B","1994","Technology","EDP Services","http://www.nasdaq.com/symbol/azpn",
"ASMB","Assembly Biosciences, Inc.","8.211","$87.42M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/asmb",
"ASFI","Asta Funding, Inc.","8.58","$111.42M","1995","Finance","Finance Companies","http://www.nasdaq.com/symbol/asfi",
"ATEA","Astea International, Inc.","2","$7.17M","1995","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/atea",
"ASTE","Astec Industries, Inc.","36.68","$841.02M","1986","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/aste",
"ALOT","Astro-Med, Inc.","14.74","$106.71M","1983","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/alot",
"ATRO","Astronics Corporation","54.34","$1.18B","n/a","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/atro",
"ASTC","Astrotech Corporation","2.48","$48.85M","n/a","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/astc",
"ASUR","Asure Software Inc","5.6299","$34.06M","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/asur",
"ATAI","ATA Inc.","4.29","$98.87M","2008","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/atai",
"ATRA","Atara Biotherapeutics, Inc.","25.37","$512.8M","2014","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/atra",
"ATHN","athenahealth, Inc.","140.98","$5.37B","2007","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/athn",
"AFCB","Athens Bancshares Corporation","25.4","$45.76M","2010","Finance","Savings Institutions","http://www.nasdaq.com/symbol/afcb",
"ATHX","Athersys, Inc.","1.78","$137.98M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/athx",
"AAME","Atlantic American Corporation","4","$82.49M","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/aame",
"ACFC","Atlantic Coast Financial Corporation","3.95","$61.26M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/acfc",
"ATNI","Atlantic Tele-Network, Inc.","64.56","$1.03B","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/atni",
"ATLC","Atlanticus Holdings Corporation","2.4","$33.38M","1995","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/atlc",
"AAWW","Atlas Air Worldwide Holdings","47.57","$1.18B","n/a","Transportation","Transportation Services","http://www.nasdaq.com/symbol/aaww",
"AFH","Atlas Financial Holdings, Inc.","16.05","$188.93M","2013","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/afh",
"ATML","Atmel Corporation","8.46","$3.53B","1991","Technology","Semiconductors","http://www.nasdaq.com/symbol/atml",
"ATOS","Atossa Genetics Inc.","1.21","$29.72M","2012","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/atos",
"ATRC","AtriCure, Inc.","19.45","$534.31M","2005","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/atrc",
"ATRI","ATRION Corporation","337.99","$658.22M","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/atri",
"ATRM","ATRM Holdings, Inc.","3.09","$3.67M","1993","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/atrm",
"ATTU","Attunity Ltd.","10.61","$161.05M","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/attu",
"AUBN","Auburn National Bancorporation, Inc.","23.37","$85.14M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/aubn",
"ADNC","Audience, Inc.","4.52","$103.85M","2012","Technology","Semiconductors","http://www.nasdaq.com/symbol/adnc",
"AUDC","AudioCodes Ltd.","4.91","$210.08M","1999","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/audc",
"AUPH","Aurinia Pharmaceuticals Inc","3.6214","$115.23M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/auph",
"EARS","Auris Medical Holding AG","3.61","$104.53M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ears",
"ASPX","Auspex Pharmaceuticals, Inc.","59.34","$1.64B","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/aspx",
"ADAT","Authentidate Holding Corp.","0.865","$35.99M","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/adat",
"ABTL","Autobytel Inc.","11.13","$100.49M","1999","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/abtl",
"ADSK","Autodesk, Inc.","58.27","$13.26B","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/adsk",
"ADP","Automatic Data Processing, Inc.","84.56","$40.76B","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/adp",
"AUXL","Auxilium Pharmaceuticals, Inc.","36.51","$1.86B","2004","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/auxl",
"AVGO","Avago Technologies Limited","104.895","$26.78B","2009","Technology","Semiconductors","http://www.nasdaq.com/symbol/avgo",
"AAVL","Avalanche Biotechnologies, Inc.","58.66","$1.32B","2014","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/aavl",
"AVNR","Avanir Pharmaceuticals, Inc.","16.96","$3.29B","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/avnr",
"AVEO","AVEO Pharmaceuticals, Inc.","0.93","$48.6M","2010","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/aveo",
"AVNW","Aviat Networks, Inc.","1.35","$84M","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/avnw",
"AVID","Avid Technology, Inc.","14.7","$576.44M","1993","n/a","n/a","http://www.nasdaq.com/symbol/avid",
"CAR","Avis Budget Group, Inc.","66.05","$7.02B","n/a","Consumer Services","Rental/Leasing Companies","http://www.nasdaq.com/symbol/car",
"AWRE","Aware, Inc.","4.58","$104.45M","1996","Technology","Semiconductors","http://www.nasdaq.com/symbol/awre",
"ACLS","Axcelis Technologies, Inc.","2.52","$282.25M","2000","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/acls",
"AXPW","Axion Power International, Inc.","0.912","$6.51M","n/a","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/axpw",
"AXPWW","Axion Power International, Inc.","0.5","n/a","n/a","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/axpww",
"AXGN","AxoGen, Inc.","3.98","$77.56M","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/axgn",
"AXTI","AXT Inc","2.82","$92.6M","1998","Technology","Semiconductors","http://www.nasdaq.com/symbol/axti",
"BCOM","B Communications Ltd.","15.65","$467.76M","n/a","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/bcom",
"BOSC","B.O.S. Better Online Solutions","3.25","$4.35M","n/a","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/bosc",
"BEAV","B/E Aerospace, Inc.","61.18","$6.44B","1990","Consumer Durables","Industrial Specialties","http://www.nasdaq.com/symbol/beav",
"BIDU","Baidu, Inc.","226.9","$79.58B","2005","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/bidu",
"BCPC","Balchem Corporation","61.17","$1.88B","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/bcpc",
"BWINA","Baldwin & Lyons, Inc.","23.5315","$352.39M","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/bwina",
"BWINB","Baldwin & Lyons, Inc.","25.2","$377.37M","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/bwinb",
"BLDP","Ballard Power Systems, Inc.","1.77","$233.82M","n/a","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/bldp",
"BANF","BancFirst Corporation","59.11","$915.41M","1993","Finance","Major Banks","http://www.nasdaq.com/symbol/banf",
"BANFP","BancFirst Corporation","27.6","$27.6M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/banfp",
"BKMU","Bank Mutual Corporation","6.66","$310.12M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/bkmu",
"BOCH","Bank of Commerce Holdings (CA)","5.85","$77.77M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/boch",
"BMRC","Bank of Marin Bancorp","50.8","$301.42M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bmrc",
"BKSC","Bank of South Carolina Corp.","14.96","$66.74M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bksc",
"BOTJ","Bank of the James Financial Group, Inc.","10.38","$34.93M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/botj",
"OZRK","Bank of the Ozarks","34.81","$2.77B","1997","Finance","Major Banks","http://www.nasdaq.com/symbol/ozrk",
"BFIN","BankFinancial Corporation","11.57","$244.15M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/bfin",
"BWFG","Bankwell Financial Group, Inc.","20.97","$148.22M","2014","Finance","Major Banks","http://www.nasdaq.com/symbol/bwfg",
"BANR","Banner Corporation","41.43","$810.86M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/banr",
"TAPR","Barclays Inverse US Treasury Composite ETN","30.87","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/tapr",
"BBSI","Barrett Business Services, Inc.","27.29","$194.21M","1993","Technology","Professional Services","http://www.nasdaq.com/symbol/bbsi",
"BSET","Bassett Furniture Industries, Incorporated","19.57","$205.39M","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/bset",
"BYBK","Bay Bancorp, Inc.","4.39","$48.43M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bybk",
"BYLK","Baylake Corp","12.56","$114.56M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bylk",
"BV","Bazaarvoice, Inc.","8.34","$655.81M","2012","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/bv",
"BBCN","BBCN Bancorp, Inc.","13.33","$1.06B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bbcn",
"BCBP","BCB Bancorp, Inc. (NJ)","11.83","$99.22M","2005","Finance","Savings Institutions","http://www.nasdaq.com/symbol/bcbp",
"BDCV","BDCA Venture, Inc.","4.81","$47.73M","2011","n/a","n/a","http://www.nasdaq.com/symbol/bdcv",
"BECN","Beacon Roofing Supply, Inc.","27.68","$1.37B","2004","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/becn",
"BSF","Bear State Financial, Inc.","10.97","$405.89M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/bsf",
"BBGI","Beasley Broadcast Group, Inc.","5.15","$119.03M","2000","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/bbgi",
"BEBE","bebe stores, inc.","2.37","$188.68M","1998","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/bebe",
"BBBY","Bed Bath & Beyond Inc.","74.09","$13.72B","1992","Consumer Services","Home Furnishings","http://www.nasdaq.com/symbol/bbby",
"BELFA","Bel Fuse Inc.","22.01","$261.47M","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/belfa",
"BELFB","Bel Fuse Inc.","25.01","$297.11M","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/belfb",
"BLCM","Bellicum Pharmaceuticals, Inc.","31.75","$820.72M","2014","n/a","n/a","http://www.nasdaq.com/symbol/blcm",
"BNCL","Beneficial Mutual Bancorp, Inc.","12","$901.87M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/bncl",
"BNFT","Benefitfocus, Inc.","28.96","$740.09M","2013","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/bnft",
"BGMD","BG Medicine, Inc.","0.41","$14.11M","2011","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/bgmd",
"BGCP","BGC Partners, Inc.","8.71","$1.91B","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/bgcp",
"BGFV","Big 5 Sporting Goods Corporation","13.12","$290.92M","2002","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/bgfv",
"BIND","BIND Therapeutics, Inc.","7.21","$119.31M","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/bind",
